Brand,Body,Mileage,EngineV,Engine Type,Registration,log_price
Volkswagen,vagon,0,2.0,Petrol,yes,10.460217466053093
Mercedes-Benz,van,180,2.3,Diesel,yes,8.411832675758411
Volkswagen,vagon,280,1.9,Diesel,yes,7.495541943884256
Mitsubishi,crossover,140,2.4,Gas,yes,9.47262771040802
Volkswagen,van,240,1.9,Diesel,yes,9.082507000466299
Audi,crossover,152,4.2,Petrol,yes,9.998797732340453
Toyota,crossover,40,3.5,Petrol,yes,10.478836072317618
Volkswagen,sedan,330,1.9,Petrol,no,7.8632667240095735
Volkswagen,sedan,1,1.6,Petrol,yes,9.37745945452694
Renault,van,207,1.9,Diesel,yes,8.987196820661973
Audi,crossover,0,2.0,Diesel,yes,10.860060933509942
Audi,other,182,2.5,Diesel,no,8.575462099540212
Renault,van,123,1.9,Diesel,yes,7.495541943884256
Volkswagen,van,216,1.9,Diesel,yes,9.047821442478408
Mercedes-Benz,crossover,30,5.0,Petrol,yes,11.512915464920228
Toyota,crossover,233,4.0,Gas,yes,10.043249494911286
Audi,sedan,131,2.0,Petrol,yes,9.38429367909962
Mercedes-Benz,sedan,200,2.6,Gas,yes,8.85352256068954
Toyota,sedan,345,3.0,Gas,yes,9.21024036697585
Audi,vagon,200,2.7,Petrol,yes,9.104868739033948
Renault,other,206,2.0,Diesel,yes,9.287301413112312
Mercedes-Benz,van,200,2.2,Diesel,yes,9.350102314351341
Mitsubishi,sedan,420,1.8,Petrol,yes,7.7406644019172415
Audi,vagon,310,2.5,Other,no,7.600902459542082
Volkswagen,crossover,1,2.0,Petrol,yes,10.271596874100524
Mercedes-Benz,sedan,285,3.0,Diesel,yes,8.948975607841776
Renault,crossover,0,1.5,Diesel,yes,9.952098653055574
Toyota,sedan,126,1.6,Petrol,yes,9.0595174822416
Toyota,sedan,156,1.8,Petrol,yes,9.305650551780507
Volkswagen,sedan,260,3.2,Petrol,yes,9.323669057283185
BMW,sedan,270,3.0,Diesel,yes,8.517193191416238
BMW,vagon,221,2.0,Diesel,yes,9.60911649193355
Mercedes-Benz,other,280,2.9,Diesel,yes,9.159047077588632
Volkswagen,sedan,220,2.8,Petrol,yes,8.948975607841776
Toyota,sedan,88,2.5,Petrol,yes,9.994241915804592
BMW,crossover,1,3.0,Petrol,yes,11.258033215341438
Mercedes-Benz,other,245,2.2,Diesel,yes,8.987196820661973
Mercedes-Benz,van,396,2.2,Diesel,no,7.695757990554761
Mercedes-Benz,sedan,95,6.3,Petrol,yes,10.643041105910228
Mercedes-Benz,sedan,198,1.8,Gas,yes,9.918376165029878
Toyota,sedan,71,2.4,Petrol,yes,9.568014816247999
Mercedes-Benz,crossover,70,3.0,Diesel,yes,11.326595886778735
BMW,sedan,311,2.0,Gas,yes,8.779557455883728
Mercedes-Benz,van,281,2.2,Diesel,yes,9.047821442478408
Renault,vagon,181,1.5,Diesel,no,8.594154232552366
Toyota,crossover,238,4.0,Gas,yes,9.72913416539135
Toyota,crossover,34,2.0,Petrol,yes,10.03889218954233
Mercedes-Benz,crossover,143,3.2,Diesel,yes,9.966462351697517
BMW,other,90,2.5,Petrol,yes,9.74090979777877
Volkswagen,sedan,110,1.8,Petrol,yes,9.6614159913364
Mercedes-Benz,van,244,2.2,Diesel,yes,8.575462099540212
Mercedes-Benz,sedan,280,3.7,Petrol,yes,9.711115659888671
BMW,sedan,250,1.9,Petrol,yes,9.104868739033948
Toyota,hatch,51,1.6,Petrol,yes,9.605755144230846
BMW,vagon,112,3.0,Petrol,yes,10.089967119478747
BMW,crossover,1,2.0,Diesel,yes,11.104957226643945
BMW,crossover,195,4.8,Petrol,yes,10.106428396532818
Toyota,crossover,174,4.0,Gas,yes,10.064713146035349
Volkswagen,vagon,229,2.0,Diesel,yes,9.581903928408666
Renault,vagon,0,1.5,Diesel,yes,9.495590740230375
BMW,sedan,245,2.2,Petrol,yes,9.047821442478408
Mercedes-Benz,sedan,146,1.8,Gas,yes,9.975808214115753
Volkswagen,sedan,174,2.0,Petrol,yes,9.210340371976184
Mercedes-Benz,other,356,2.3,Petrol,yes,8.411832675758411
Volkswagen,van,166,2.0,Diesel,yes,9.994241915804592
Mercedes-Benz,van,0,2.2,Diesel,yes,11.540540632003202
Renault,van,70,1.5,Diesel,yes,8.955448122347393
Volkswagen,van,253,1.9,Diesel,yes,9.185022563991893
Renault,vagon,150,1.9,Diesel,no,8.039157390473237
BMW,sedan,200,1.8,Gas,no,7.549609165154532
BMW,sedan,217,3.0,Diesel,yes,9.568014816247999
Renault,van,1,1.5,Diesel,yes,8.366370301681654
Audi,crossover,127,3.0,Diesel,no,9.740968623038354
Toyota,crossover,35,2.0,Petrol,yes,9.798071479779479
Mercedes-Benz,crossover,0,3.0,Diesel,yes,11.502875129116727
Audi,hatch,114,1.6,Petrol,no,8.039157390473237
Mitsubishi,sedan,113,1.5,Petrol,yes,8.85352256068954
Toyota,sedan,102,3.5,Gas,yes,9.539644119118783
Mercedes-Benz,crossover,68,3.0,Diesel,yes,11.134589024250317
Mercedes-Benz,van,148,2.2,Diesel,yes,9.375854810453756
Mercedes-Benz,crossover,39,3.0,Diesel,yes,11.65750188607747
Audi,sedan,210,4.2,Petrol,yes,9.95227771670556
Mercedes-Benz,vagon,220,1.7,Other,no,8.055157731819678
Audi,vagon,300,1.8,Petrol,no,7.575584651557793
Mitsubishi,crossover,120,2.5,Diesel,yes,9.433483923290392
Volkswagen,sedan,232,1.9,Diesel,no,8.039157390473237
Toyota,crossover,252,4.2,Diesel,yes,9.893437216682626
Audi,sedan,236,2.5,Diesel,no,8.34283980427146
Audi,vagon,230,1.9,Diesel,no,7.649692623711514
BMW,vagon,162,3.0,Diesel,yes,10.388995368317829
Audi,vagon,180,2.0,Diesel,yes,9.648595302907339
Mercedes-Benz,sedan,224,2.6,Gas,yes,9.350102314351341
Audi,sedan,265,1.8,Petrol,yes,8.006367567650246
BMW,sedan,200,2.8,Petrol,no,8.422882511944996
BMW,sedan,134,4.4,Petrol,yes,9.840387995592812
Audi,crossover,172,3.6,Petrol,yes,9.88837391472608
Renault,vagon,180,1.5,Diesel,yes,9.301094735244646
Volkswagen,other,128,1.9,Diesel,yes,9.169518377455928
Renault,hatch,96,1.4,Petrol,yes,8.809862805379057
BMW,crossover,74,2.0,Petrol,yes,10.06475570013225
Volkswagen,sedan,59,2.0,Petrol,no,9.104979856318357
Volkswagen,sedan,0,2.0,Diesel,yes,10.565247259854441
Volkswagen,van,380,2.4,Diesel,yes,8.612503371220562
Mercedes-Benz,sedan,150,2.2,Diesel,yes,9.375854810453756
Toyota,crossover,43,3.0,Other,yes,10.868568448579715
Audi,sedan,80,2.0,Petrol,yes,10.357742824813725
Volkswagen,other,161,2.0,Diesel,yes,10.034515814942532
BMW,other,130,2.5,Petrol,yes,9.95227771670556
Mercedes-Benz,sedan,172,2.8,Petrol,yes,9.126958763037132
Mercedes-Benz,sedan,320,2.7,Diesel,yes,9.20029003612268
Volkswagen,sedan,265,1.8,Petrol,yes,7.313220387090301
BMW,sedan,386,5.0,Gas,yes,7.955074273262696
Volkswagen,other,48,2.0,Diesel,yes,9.903437551286085
Volkswagen,other,159,1.4,Petrol,yes,9.328123407632566
Mitsubishi,crossover,0,2.4,Diesel,yes,10.736396675471232
Volkswagen,van,1,2.2,Diesel,yes,9.814656338829513
BMW,sedan,2,2.0,Petrol,yes,10.666627104916108
BMW,crossover,256,3.0,Diesel,yes,9.820105943597078
BMW,sedan,121,2.0,Petrol,yes,9.464982590349763
Toyota,crossover,126,4.7,Petrol,yes,10.534759329377986
BMW,sedan,5,2.0,Petrol,yes,10.736396675471232
BMW,vagon,377,2.0,Gas,yes,8.779557455883728
Volkswagen,van,53,2.0,Diesel,yes,10.92512880001811
Mitsubishi,sedan,190,1.6,Gas,yes,8.83927669058535
Mercedes-Benz,crossover,16,5.5,Petrol,yes,11.55214617812351
Mitsubishi,van,200,1.6,Petrol,yes,8.556413904569519
Mitsubishi,sedan,147,2.0,Petrol,yes,9.035986984831405
Volkswagen,hatch,200,1.8,Gas,no,7.27931883541462
Volkswagen,other,103,2.0,Diesel,yes,9.525151111816216
Toyota,sedan,45,1.8,Petrol,yes,9.849559210510572
Mercedes-Benz,other,247,2.2,Diesel,yes,9.472704636443673
Mitsubishi,crossover,67,2.0,Gas,yes,9.893437216682626
Mercedes-Benz,sedan,213,2.2,Diesel,yes,10.021270588192511
BMW,sedan,190,6.0,Petrol,yes,9.878169744551839
Mercedes-Benz,sedan,300,3.2,Diesel,no,8.716044050161402
Volkswagen,sedan,109,1.8,Petrol,yes,9.852194258148577
Mercedes-Benz,van,350,2.2,Diesel,yes,8.242493153187626
BMW,sedan,250,2.5,Diesel,yes,9.093806555720231
Volkswagen,van,350,1.9,Diesel,yes,8.987196820661973
BMW,sedan,300,3.0,Diesel,yes,8.411832675758411
Volkswagen,van,10,2.4,Diesel,yes,7.8632667240095735
BMW,sedan,240,2.5,Diesel,no,8.366370301681654
Mercedes-Benz,crossover,69,3.0,Diesel,yes,11.321220016865933
Renault,other,214,2.5,Diesel,yes,9.210340371976184
Audi,crossover,44,3.0,Diesel,yes,10.933106969717286
BMW,sedan,259,3.0,Diesel,yes,9.98506753952855
BMW,crossover,17,4.4,Petrol,yes,11.407553838139561
Mitsubishi,sedan,92,2.0,Petrol,yes,9.126958763037132
Audi,sedan,167,3.0,Petrol,yes,9.98506753952855
Mercedes-Benz,crossover,149,5.46,Petrol,yes,10.21464198117305
Volkswagen,van,132,2.5,Diesel,yes,9.629050706834368
Volkswagen,van,86,1.2,Petrol,yes,9.190137664658664
Mercedes-Benz,vagon,178,3.0,Diesel,yes,9.581903928408666
Renault,vagon,120,1.5,Diesel,yes,8.961879012677683
Mercedes-Benz,sedan,210,2.2,Diesel,yes,9.632334782035558
Audi,sedan,196,2.4,Petrol,yes,9.51044496442652
Audi,other,150,4.2,Petrol,yes,10.057623946547059
Mercedes-Benz,other,90,1.8,Petrol,yes,9.84161214881804
Mitsubishi,sedan,193,1.6,Petrol,yes,8.809862805379057
Toyota,crossover,212,2.0,Gas,yes,9.011889433252344
Volkswagen,sedan,210,1.8,Petrol,no,7.408530566894626
Audi,crossover,44,3.0,Diesel,yes,10.809727948556782
Volkswagen,sedan,48,2.0,Petrol,yes,10.03889218954233
Volkswagen,hatch,110,1.9,Diesel,yes,9.239899174217728
Toyota,sedan,175,2.4,Petrol,yes,9.433483923290392
Mitsubishi,sedan,170,1.6,Petrol,yes,8.824677891164198
BMW,sedan,1,1.5,Petrol,yes,10.419300717813158
Toyota,vagon,0,1.6,Petrol,yes,9.938432309883506
Volkswagen,sedan,220,2.0,Gas,no,7.312553498102598
Volkswagen,hatch,56,2.0,Petrol,yes,9.846917201047734
BMW,crossover,1,2.0,Diesel,yes,11.119882876860622
BMW,crossover,7,2.0,Diesel,yes,10.858998997563564
Volkswagen,van,250,2.0,Diesel,yes,9.785660765922685
Toyota,vagon,73,4.0,Gas,yes,10.414303176252119
Audi,crossover,0,3.0,Diesel,yes,11.395132429263844
Renault,other,208,1.9,Other,yes,8.915969311373605
Mercedes-Benz,crossover,95,4.7,Petrol,yes,10.373178632943564
BMW,sedan,263,3.0,Petrol,yes,9.560997243589352
Renault,vagon,202,1.5,Diesel,yes,8.748304912379623
Renault,van,188,1.5,Diesel,yes,8.37793112408273
Renault,vagon,155,1.5,Diesel,yes,9.314700387300425
Volkswagen,vagon,132,2.8,Gas,yes,8.748304912379623
Renault,van,256,1.5,Diesel,yes,8.101677747454572
Mercedes-Benz,sedan,300,2.0,Gas,yes,8.915969311373605
Mitsubishi,sedan,145,1.6,Petrol,no,7.52294091807237
Mercedes-Benz,other,360,2.2,Diesel,yes,9.546812608597396
Renault,other,226,2.3,Diesel,yes,9.461099090323366
Toyota,hatch,30,1.6,Petrol,yes,9.814656338829513
Volkswagen,sedan,97,1.4,Gas,yes,9.595602772766828
Volkswagen,sedan,250,2.8,Gas,no,8.006367567650246
Mercedes-Benz,sedan,247,4.0,Diesel,yes,9.47262771040802
Mercedes-Benz,van,177,2.2,Diesel,yes,9.380083146563278
Volkswagen,sedan,128,1.8,Petrol,yes,9.878169744551839
Mercedes-Benz,sedan,69,2.0,Petrol,yes,9.913437883389296
Volkswagen,sedan,186,3.2,Petrol,yes,9.392661928770137
Mercedes-Benz,van,162,1.8,Diesel,yes,9.786953736280177
Toyota,crossover,154,2.7,Petrol,yes,9.72913416539135
Mercedes-Benz,van,250,2.2,Diesel,yes,9.268609280100158
Mercedes-Benz,crossover,0,3.0,Diesel,yes,11.652678711655406
Renault,hatch,124,1.5,Diesel,yes,8.45531778769815
Mercedes-Benz,crossover,251,5.0,Gas,yes,9.903487552536127
Mercedes-Benz,crossover,1,3.0,Diesel,yes,11.561706105284784
Mercedes-Benz,sedan,198,4.0,Diesel,yes,9.104979856318357
BMW,crossover,83,3.5,Petrol,yes,10.499573020252942
Toyota,crossover,88,2.0,Petrol,yes,9.87302834505142
Mercedes-Benz,sedan,230,2.0,Petrol,yes,8.948975607841776
Mitsubishi,other,69,2.5,Diesel,yes,9.769956159911606
BMW,sedan,100,2.0,Petrol,yes,10.341742483467284
Toyota,crossover,1,2.7,Petrol,yes,10.425712951252992
BMW,sedan,233,3.0,Diesel,yes,9.51044496442652
Renault,van,150,2.0,Diesel,yes,8.496990484098719
Mercedes-Benz,sedan,340,2.2,Diesel,yes,8.948975607841776
Renault,vagon,175,1.5,Diesel,yes,9.296518068217235
BMW,sedan,303,2.5,Diesel,no,7.696212639346407
BMW,sedan,270,3.0,Diesel,no,8.881836305004146
Toyota,hatch,87,1.6,Petrol,yes,9.121509158269568
BMW,sedan,10,2.8,Petrol,yes,8.68270762989381
Mitsubishi,hatch,206,1.6,Gas,yes,8.476371196895983
Volkswagen,vagon,200,1.8,Gas,yes,7.313220387090301
Volkswagen,hatch,62,1.2,Diesel,yes,9.159047077588632
Mercedes-Benz,van,395,2.3,Diesel,no,8.160518247477505
Volkswagen,sedan,300,1.8,Petrol,yes,8.202482446576537
Mercedes-Benz,crossover,160,3.0,Diesel,yes,11.05089000537367
Volkswagen,van,240,1.9,Diesel,yes,8.794824928014517
Toyota,sedan,185,1.8,Petrol,yes,9.230142999272362
Volkswagen,hatch,68,1.4,Petrol,yes,9.90323752128092
Mitsubishi,sedan,56,1.5,Petrol,yes,9.190137664658664
Mercedes-Benz,sedan,198,6.0,Petrol,yes,9.323669057283185
Volkswagen,crossover,117,2.5,Diesel,yes,9.798127036878302
Mitsubishi,crossover,0,2.0,Petrol,yes,10.257659366256743
Mitsubishi,sedan,81,2.0,Petrol,yes,9.190137664658664
Audi,sedan,247,2.5,Diesel,no,8.268731832117737
Mitsubishi,crossover,1,2.0,Petrol,yes,10.030633287678308
BMW,sedan,298,2.5,Petrol,yes,8.779557455883728
Volkswagen,hatch,300,1.9,Diesel,yes,8.51699317141357
Renault,vagon,176,1.5,Diesel,yes,9.116029692504942
Mercedes-Benz,sedan,319,2.2,Diesel,yes,9.305650551780507
Volkswagen,hatch,159,1.6,Petrol,yes,8.881836305004146
Mercedes-Benz,van,191,2.2,Diesel,yes,9.296518068217235
Volkswagen,sedan,74,4.2,Gas,yes,10.46310334047155
Mitsubishi,sedan,134,2.4,Petrol,yes,9.350102314351341
Mercedes-Benz,van,154,2.2,Diesel,yes,9.21024036697585
Renault,other,220,1.5,Diesel,yes,8.389359819906353
Mitsubishi,hatch,367,1.6,Gas,yes,8.294049640102028
Audi,other,90,3.0,Petrol,yes,10.308919326755392
Volkswagen,van,65,1.6,Diesel,yes,9.602382459752207
Mitsubishi,crossover,30,2.5,Diesel,yes,8.612503371220562
BMW,sedan,6,2.0,Petrol,yes,10.579819140167512
Mitsubishi,crossover,215,3.8,Petrol,yes,9.740968623038354
Toyota,sedan,18,2.5,Other,yes,9.947504437952903
BMW,sedan,137,2.2,Petrol,yes,9.615805480084347
Volkswagen,other,200,1.6,Petrol,no,7.52294091807237
Renault,hatch,47,1.4,Petrol,yes,8.83927669058535
Volkswagen,sedan,245,2.0,Diesel,yes,9.39182824802156
Mercedes-Benz,van,55,3.0,Diesel,yes,10.621327345686446
BMW,sedan,5,2.0,Petrol,yes,10.645424897265505
Renault,van,128,1.5,Diesel,yes,8.948975607841776
Volkswagen,van,265,1.9,Diesel,yes,8.955448122347393
Toyota,other,83,1.6,Other,yes,9.22029070282935
Renault,van,128,1.5,Diesel,yes,8.922658299524402
BMW,sedan,220,2.5,Petrol,no,7.90100705199242
Mercedes-Benz,other,32,6.3,Petrol,yes,11.22390916950531
Renault,van,200,1.9,Diesel,no,6.684611727667927
Mitsubishi,crossover,89,3.8,Gas,yes,9.792555991828847
Audi,vagon,213,3.0,Diesel,yes,10.275051108968611
BMW,crossover,188,3.0,Diesel,yes,9.746833742490752
Mercedes-Benz,sedan,338,3.0,Diesel,no,7.3777589082278725
Mercedes-Benz,other,300,4.3,Gas,yes,9.373903755841548
BMW,sedan,299,2.2,Petrol,yes,8.809713540508268
BMW,vagon,240,3.0,Diesel,no,8.268731832117737
Volkswagen,sedan,212,1.6,Petrol,yes,8.779557455883728
BMW,hatch,77,3.0,Petrol,yes,10.849337086651827
Renault,vagon,186,1.5,Diesel,yes,8.779557455883728
BMW,other,191,2.2,Petrol,yes,9.287301413112312
Audi,vagon,240,2.5,Diesel,no,7.803843303538772
Toyota,crossover,29,2.2,Diesel,yes,10.268130666124037
Volkswagen,crossover,258,2.5,Diesel,no,8.83927669058535
Volkswagen,van,75,1.2,Petrol,yes,9.449357272446683
Toyota,hatch,56,1.0,Gas,yes,8.974618038455112
BMW,sedan,180,2.0,Other,no,9.798127036878302
BMW,sedan,170,2.2,Petrol,yes,9.093694189856862
Mercedes-Benz,other,0,1.6,Petrol,yes,10.950806546816688
Audi,sedan,199,3.0,Petrol,yes,9.296518068217235
Toyota,crossover,50,3.0,Diesel,yes,10.657259354912508
BMW,crossover,106,3.0,Diesel,yes,10.85707406915398
Renault,van,345,1.9,Diesel,yes,8.101677747454572
Mercedes-Benz,sedan,159,3.5,Gas,yes,9.714443449981347
Mercedes-Benz,van,197,2.2,Diesel,yes,8.85366542803745
Mercedes-Benz,sedan,342,2.6,Petrol,yes,9.137769679141348
Audi,sedan,85,1.8,Petrol,yes,9.350102314351341
Toyota,hatch,1,1.6,Petrol,yes,9.721515934506462
Volkswagen,crossover,140,3.0,Diesel,yes,10.54507824618167
Mercedes-Benz,sedan,1,2.0,Petrol,no,7.783224016336037
Renault,van,142,1.5,Diesel,yes,8.874867635688053
Toyota,crossover,289,2.0,Diesel,no,8.517193191416238
Mercedes-Benz,sedan,390,3.0,Diesel,no,8.948975607841776
Mercedes-Benz,crossover,190,3.2,Diesel,yes,10.257659366256743
Toyota,crossover,100,4.5,Diesel,yes,11.018629143155449
Toyota,vagon,98,2.0,Gas,yes,9.595602772766828
Volkswagen,sedan,107,3.0,Diesel,yes,9.994241915804592
Audi,crossover,67,3.0,Petrol,yes,10.891168280496956
Volkswagen,crossover,155,2.5,Diesel,yes,9.862665558015873
Audi,sedan,136,2.0,Diesel,yes,9.836278802842678
Audi,vagon,230,2.5,Diesel,yes,9.169518377455928
Volkswagen,van,312,2.5,Diesel,yes,9.259130536145614
BMW,sedan,8,4.4,Petrol,yes,11.261601036639322
Volkswagen,crossover,179,2.5,Diesel,yes,9.809176873064887
Audi,other,124,3.0,Diesel,yes,10.858998997563564
BMW,sedan,122,2.0,Petrol,yes,9.525151111816216
BMW,vagon,245,3.0,Gas,yes,9.615805480084347
Mitsubishi,sedan,127,1.6,Petrol,yes,8.764053269347762
Toyota,crossover,147,4.5,Diesel,yes,10.896739325546411
Toyota,sedan,100,2.5,Gas,yes,10.073230327123223
Volkswagen,hatch,104,1.2,Petrol,yes,9.543234787249512
Toyota,crossover,160,4.0,Petrol,yes,10.0519075576544
Audi,crossover,0,3.0,Diesel,yes,11.407553838139561
BMW,crossover,125,3.0,Petrol,yes,9.98506753952855
Toyota,crossover,328,4.2,Diesel,yes,9.711115659888671
BMW,crossover,85,4.8,Petrol,no,9.615805480084347
Mercedes-Benz,crossover,16,3.0,Diesel,yes,11.02679245379461
BMW,sedan,200,2.0,Diesel,no,7.438383530044307
BMW,sedan,352,2.17,Petrol,yes,9.047821442478408
Toyota,sedan,250,2.4,Petrol,yes,9.21024036697585
Audi,vagon,300,2.5,Diesel,no,8.101677747454572
Volkswagen,other,112,2.0,Petrol,yes,9.898475010712584
Renault,vagon,160,1.5,Diesel,yes,9.332558004700433
Toyota,sedan,149,3.5,Gas,yes,9.60911649193355
Toyota,crossover,88,4.5,Diesel,yes,10.571316925111784
Mercedes-Benz,sedan,76,6.0,Petrol,yes,11.154820928221902
BMW,crossover,16,3.0,Diesel,yes,11.19684391799675
Renault,vagon,185,1.5,Diesel,yes,9.259130536145614
Renault,vagon,89,1.5,Diesel,yes,9.539644119118783
Renault,van,131,1.5,Diesel,yes,8.824677891164198
Mercedes-Benz,van,270,2.2,Diesel,yes,9.047821442478408
Volkswagen,van,158,2.0,Diesel,yes,8.935903526274423
Toyota,other,45,4.6,Petrol,yes,10.340128278112742
Audi,sedan,413,2.6,Gas,yes,8.29154650988391
Audi,sedan,44,6.3,Petrol,yes,11.134589024250317
Audi,sedan,42,2.0,Petrol,yes,10.419300717813158
BMW,sedan,193,4.4,Petrol,yes,9.350102314351341
Toyota,crossover,153,4.0,Petrol,yes,10.126591103050316
Audi,sedan,250,2.5,Diesel,no,7.52294091807237
Mercedes-Benz,crossover,55,2.2,Diesel,no,10.292145542327912
Mercedes-Benz,sedan,43,4.7,Petrol,yes,10.950806546816688
Audi,hatch,195,3.0,Diesel,yes,10.338511462885837
Toyota,crossover,150,2.0,Petrol,yes,8.85366542803745
Volkswagen,van,170,1.6,Diesel,yes,9.099408811268901
Mitsubishi,crossover,1,2.5,Diesel,yes,7.824046010856292
Renault,other,141,1.5,Other,yes,9.030016817844901
BMW,sedan,206,3.0,Petrol,yes,9.341368634382587
Volkswagen,sedan,280,2.5,Diesel,no,7.8632667240095735
Mercedes-Benz,sedan,219,2.0,Petrol,yes,8.915969311373605
Audi,sedan,255,2.5,Diesel,yes,9.158941808890182
Toyota,sedan,106,2.4,Petrol,yes,9.60911649193355
Volkswagen,van,265,2.5,Diesel,no,9.011889433252344
Mercedes-Benz,sedan,208,3.2,Diesel,yes,9.433483923290392
Toyota,sedan,127,2.4,Gas,yes,9.581903928408666
BMW,crossover,80,3.0,Petrol,yes,10.621327345686446
Volkswagen,sedan,73,1.6,Gas,yes,9.392661928770137
Mercedes-Benz,sedan,230,2.7,Diesel,no,8.630521876723241
Mercedes-Benz,other,220,3.2,Petrol,no,8.556413904569519
Mitsubishi,sedan,48,1.5,Petrol,yes,9.126958763037132
Toyota,other,108,4.0,Petrol,yes,10.165813354725493
BMW,sedan,241,2.8,Gas,yes,8.748304912379623
Mercedes-Benz,sedan,25,3.0,Diesel,yes,11.665646551987892
BMW,sedan,216,2.0,Diesel,yes,9.648595302907339
Toyota,crossover,168,4.0,Gas,yes,9.769956159911606
Volkswagen,sedan,182,1.6,Petrol,yes,9.21024036697585
BMW,crossover,163,5.0,Petrol,yes,10.451608961045816
Mercedes-Benz,sedan,222,5.5,Petrol,yes,9.9281801651265
Renault,van,138,2.0,Diesel,yes,9.296518068217235
Volkswagen,hatch,230,1.6,Petrol,yes,8.961879012677683
Audi,vagon,232,2.5,Diesel,no,8.268731832117737
Toyota,crossover,120,2.0,Petrol,yes,9.648595302907339
Audi,crossover,126,3.0,Diesel,yes,10.778956289890028
Mercedes-Benz,van,193,2.2,Other,yes,9.457200449907708
Toyota,crossover,288,4.7,Gas,yes,9.60911649193355
Mercedes-Benz,hatch,230,1.7,Other,no,7.595889917718538
Mitsubishi,sedan,148,2.0,Gas,yes,9.190137664658664
Mercedes-Benz,sedan,290,2.7,Diesel,yes,9.071078304642676
Renault,van,196,1.9,Diesel,yes,8.146129510025405
Mercedes-Benz,van,236,2.2,Diesel,yes,9.998797732340453
Mercedes-Benz,other,315,2.0,Petrol,yes,8.779557455883728
Mitsubishi,crossover,111,3.0,Gas,yes,9.47262771040802
Volkswagen,sedan,2,1.6,Diesel,yes,9.975808214115753
BMW,vagon,254,2.8,Gas,no,7.919356190660617
Mitsubishi,crossover,125,3.0,Gas,yes,10.043249494911286
BMW,sedan,368,3.0,Diesel,yes,9.011889433252344
BMW,crossover,90,3.0,Petrol,yes,10.401227936753463
Toyota,sedan,73,3.5,Petrol,yes,9.998797732340453
Mitsubishi,other,290,2.0,Petrol,yes,7.937374696163295
Mercedes-Benz,van,130,2.2,Diesel,yes,9.47262771040802
Toyota,sedan,22,2.5,Petrol,yes,10.373491181781864
Toyota,crossover,0,4.5,Petrol,yes,11.512915464920228
Renault,van,310,2.5,Diesel,yes,8.846496938558838
Renault,hatch,148,1.5,Diesel,yes,9.259130536145614
BMW,vagon,320,2.8,Gas,yes,8.839131752546109
Toyota,other,60,4.5,Diesel,yes,11.082142548877775
Mercedes-Benz,other,272,2.2,Diesel,yes,9.539644119118783
Renault,van,217,2.0,Gas,yes,8.66561319653451
BMW,other,160,3.0,Petrol,yes,10.264652401747712
BMW,crossover,260,4.4,Petrol,yes,9.723163998404846
Volkswagen,sedan,217,3.0,Diesel,yes,9.825526011066415
Renault,other,227,1.4,Gas,yes,8.293799608846818
Renault,van,200,1.9,Diesel,yes,9.082507000466299
Mercedes-Benz,van,205,2.2,Diesel,yes,9.581903928408666
BMW,sedan,240,2.0,Diesel,yes,9.093806555720231
Renault,van,160,1.5,Diesel,yes,9.053686561930807
Mercedes-Benz,sedan,160,3.0,Diesel,yes,9.296518068217235
BMW,crossover,0,2.0,Diesel,yes,10.790050767937293
BMW,crossover,130,3.0,Diesel,yes,10.126631103850338
Mitsubishi,sedan,99,1.6,Petrol,yes,8.85366542803745
BMW,sedan,402,2.0,Petrol,yes,8.612503371220562
Mercedes-Benz,other,220,2.3,Petrol,no,7.937374696163295
Mercedes-Benz,crossover,3,3.0,Diesel,yes,11.362102575235644
Volkswagen,van,152,1.6,Diesel,yes,9.164819856674374
Renault,van,1,1.5,Diesel,yes,8.881836305004146
Mercedes-Benz,van,300,2.2,Other,yes,8.948975607841776
BMW,crossover,20,3.0,Diesel,yes,11.225243392518447
Volkswagen,hatch,150,1.4,Petrol,yes,9.065314599925925
Toyota,sedan,109,1.8,Petrol,yes,9.277999020449997
Volkswagen,van,1,2.5,Diesel,yes,8.748304912379623
Toyota,sedan,102,3.5,Gas,yes,9.539644119118783
Audi,vagon,310,2.5,Diesel,no,8.055157731819678
Volkswagen,other,360,2.5,Diesel,yes,8.922658299524402
Volkswagen,sedan,150,1.6,Petrol,yes,8.787220328629298
BMW,sedan,313,2.0,Gas,yes,8.867850063029406
Volkswagen,sedan,370,2.0,Gas,yes,8.216088098632316
Toyota,sedan,77,2.5,Gas,yes,9.952230096524119
Renault,vagon,1,1.5,Diesel,yes,8.817297783866575
Toyota,crossover,0,4.5,Diesel,yes,11.552136562692667
Mercedes-Benz,sedan,432,3.0,Diesel,yes,8.556413904569519
BMW,sedan,97,3.0,Diesel,yes,10.839580911706463
Toyota,crossover,52,3.5,Gas,yes,10.218298292376161
Toyota,crossover,201,2.0,Petrol,yes,9.433483923290392
Mercedes-Benz,vagon,118,3.0,Diesel,yes,10.118598932153073
Volkswagen,sedan,118,1.8,Petrol,yes,9.268609280100158
Mitsubishi,other,150,3.0,Petrol,yes,9.093806555720231
Renault,van,101,1.5,Diesel,yes,8.881836305004146
BMW,sedan,274,4.4,Gas,yes,9.210340371976184
Toyota,crossover,126,2.4,Gas,yes,9.367344120785848
BMW,sedan,15,3.0,Petrol,yes,11.082127164144046
Toyota,crossover,83,3.5,Gas,yes,10.271596874100524
